scenario,parallel,panel,scheme,seed,time_us,spine_id,value_raw,value_display,window_end_us,unit
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,410,,0.147533785662,0.147533785662,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,420,,0.039662913448,0.0428637712315,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,420,,0.138940191591,0.138940191591,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,430,,0.044873360752,0.0443595373931,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,430,,0.132157856359,0.138940191591,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,440,,0.0443595373931,0.044873360752,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,440,,0.133817238411,0.138940191591,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,450,,0.0459892263612,0.0459892263612,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,450,,0.147187930309,0.143072786333,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,460,,0.047649912561,0.0459892263612,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,460,,0.150166001431,0.143072786333,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,470,,0.050678711933,0.0459892263612,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,470,,0.143072786333,0.14503826177,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,480,,0.0439622254491,0.0439622254491,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,480,,0.139889358817,0.143072786333,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,490,,0.0394714024042,0.0394714024042,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,490,,0.14503826177,0.139889358817,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,500,,0.034717713544,0.034717713544,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,500,,0.138720540905,0.138878173972,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,510,,0.030061690357,0.034717713544,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,510,,0.135292607232,0.138878173972,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,520,,0.0297878155191,0.034717713544,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,520,,0.138878173972,0.138878173972,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,530,,0.0347592014991,0.0347592014991,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,530,,0.142651792301,0.142651792301,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,540,,0.0394770606011,0.038282242824,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,540,,0.149607103924,0.149607103924,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,550,,0.0416751216109,0.038282242824,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,550,,0.151852686682,0.149607103924,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,560,,0.038282242824,0.038282242824,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,560,,0.150378704678,0.150378704678,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,570,,0.0261682607102,0.0261682607102,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,570,,0.147229432516,0.151852686682,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,580,,0.0250658807154,0.0261682607102,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,580,,0.159634848898,0.159634848898,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,590,,0.0250846428644,0.0261682607102,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,590,,0.170780804605,0.167706652665,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,600,,0.0262294137557,0.0262294137557,11334,cv
