scenario,scheme,time_us,bytes_delta_raw,utilization_cv_raw,mean_queue_fraction_raw,utilization_cv_rolling_median,mean_queue_fraction_rolling_median,in_valid_business_range
asymmetric_p2p_tornado_16mib,mrc,2580,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2582,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2584,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2586,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2588,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2590,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2592,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2594,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2596,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2598,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2600,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2602,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2604,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2606,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2608,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2610,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2612,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2614,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2616,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2618,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2620,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2622,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2624,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2626,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2628,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2630,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2632,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2634,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2636,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2638,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2640,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2642,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2644,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2646,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2648,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2650,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2652,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2654,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2656,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2658,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2660,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2662,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2664,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2666,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2668,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2670,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2672,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2674,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2676,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2678,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2680,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2682,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2684,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2686,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2688,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2690,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2692,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2694,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2696,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2698,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2700,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2702,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2704,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2706,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2708,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2710,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2712,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2714,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2716,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2718,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2720,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2722,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2724,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2726,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2728,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2730,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2732,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2734,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2736,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2738,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2740,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2742,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2744,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2746,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2748,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2750,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2752,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2754,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2756,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2758,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2760,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2762,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2764,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2766,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2768,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2770,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2772,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2774,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2776,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2778,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2780,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2782,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2784,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2786,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2788,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2790,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2792,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2794,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2796,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2798,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2800,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2802,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2804,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2806,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2808,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2810,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2812,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2814,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2816,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2818,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2820,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2822,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2824,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2826,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2828,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2830,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2832,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2834,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2836,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2838,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2840,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2842,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2844,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2846,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2848,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2850,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2852,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2854,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2856,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2858,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2860,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2862,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2864,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2866,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2868,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2870,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2872,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2874,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2876,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2878,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2880,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2882,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2884,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2886,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2888,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2890,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2892,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2894,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2896,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2898,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2900,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2902,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2904,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2906,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2908,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2910,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2912,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2914,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2916,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2918,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2920,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2922,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2924,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2926,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2928,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2930,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2932,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2934,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2936,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2938,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2940,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2942,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2944,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2946,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2948,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2950,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2952,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2954,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2956,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2958,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2960,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2962,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2964,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2966,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2968,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2970,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2972,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2974,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2976,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2978,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2980,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2982,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2984,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2986,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2988,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2990,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2992,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2994,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2996,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,2998,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3000,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3002,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3004,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3006,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3008,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3010,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3012,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3014,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3016,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3018,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3020,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3022,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3024,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3026,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3028,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3030,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3032,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3034,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3036,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3038,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3040,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3042,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3044,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3046,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3048,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3050,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3052,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3054,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3056,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3058,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3060,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3062,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3064,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3066,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3068,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3070,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3072,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3074,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3076,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3078,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3080,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3082,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3084,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3086,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3088,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3090,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3092,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3094,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3096,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3098,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3100,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3102,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3104,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3106,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3108,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3110,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3112,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3114,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3116,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3118,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3120,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3122,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3124,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3126,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3128,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3130,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3132,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3134,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3136,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3138,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3140,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3142,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3144,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3146,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3148,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3150,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3152,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3154,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3156,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3158,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3160,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3162,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3164,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3166,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3168,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3170,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3172,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3174,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3176,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3178,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3180,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3182,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3184,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3186,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3188,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3190,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3192,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3194,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3196,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3198,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3200,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3202,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3204,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3206,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3208,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3210,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3212,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3214,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3216,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3218,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3220,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3222,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3224,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3226,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3228,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3230,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3232,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3234,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3236,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3238,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3240,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3242,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3244,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3246,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3248,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3250,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3252,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3254,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3256,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3258,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3260,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3262,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3264,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3266,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3268,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3270,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3272,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3274,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3276,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3278,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3280,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3282,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3284,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3286,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3288,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3290,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3292,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3294,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3296,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3298,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3300,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3302,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3304,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3306,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3308,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3310,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3312,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3314,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3316,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3318,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3320,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3322,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3324,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3326,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3328,0,0,0,0,0,0
asymmetric_p2p_tornado_16mib,mrc,3330,0,0,0,0,0,0
