scenario,parallel,panel,scheme,seed,time_us,spine_id,value_raw,value_display,window_end_us,unit
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,150,,0.219222533698,0.219222533698,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,160,,0.0148849008753,0.017037024067,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,160,,0.223687928933,0.223687928933,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,170,,0.017037024067,0.017037024067,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,170,,0.225688189464,0.223726387242,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,180,,0.0199068785787,0.0199068785787,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,180,,0.223726387242,0.223726387242,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,190,,0.0219668375309,0.0199068785787,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,190,,0.22576596309,0.223726387242,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,200,,0.020355358912,0.0199068785787,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,200,,0.223114643038,0.223114643038,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,210,,0.0168438481686,0.0175549492971,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,210,,0.22054623867,0.22054623867,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,220,,0.0173052834518,0.0175549492971,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,220,,0.211187693256,0.211187693256,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,230,,0.0175549492971,0.0175549492971,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,230,,0.201172678447,0.201172678447,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,240,,0.0206037226274,0.0206037226274,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,240,,0.200010734046,0.200010734046,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,250,,0.0247546838963,0.0247546838963,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,250,,0.196332341487,0.196659129981,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,260,,0.0262332375194,0.0249837453087,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,260,,0.196659129981,0.196332341487,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,270,,0.0249837453087,0.0262332375194,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,270,,0.192639004823,0.192639004823,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,280,,0.0290654930771,0.0276834716311,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,280,,0.185181360383,0.185181360383,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,290,,0.0291734818969,0.0276834716311,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,290,,0.184395107589,0.184395107589,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,300,,0.0276834716311,0.0276834716311,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,300,,0.176102949999,0.176102949999,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,310,,0.0192518743977,0.0192518743977,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,310,,0.170973050903,0.170973050903,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,320,,0.0191780296794,0.0192518743977,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,320,,0.159998774476,0.159998774476,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,330,,0.0184827155288,0.0191780296794,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,330,,0.154341600191,0.154341600191,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,340,,0.0214769578378,0.0184827155288,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,340,,0.148947152928,0.148947152928,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,350,,0.0180065880942,0.0183500042465,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,350,,0.135559912259,0.135559912259,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,360,,0.014922245925,0.0183500042465,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,360,,0.128585621263,0.128585621263,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,370,,0.0183500042465,0.0183500042465,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,370,,0.119848354284,0.119848354284,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,380,,0.0228005787196,0.0228005787196,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,380,,0.113498823326,0.113498823326,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,390,,0.0249145440237,0.0228005787196,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,390,,0.10633277642,0.10633277642,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,400,,0.0251355284079,0.0228005787196,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,400,,0.104472315589,0.10633277642,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,410,,0.0207876196651,0.0207876196651,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,410,,0.0994658794462,0.10633277642,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,420,,0.0137750275642,0.0207876196651,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,420,,0.106512748447,0.106512748447,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,430,,0.0166233397807,0.0207876196651,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,430,,0.116832337899,0.116832337899,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,440,,0.0239386057819,0.0239386057819,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,440,,0.131247377068,0.131247377068,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,450,,0.0274101791902,0.0269988519295,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,450,,0.141047961296,0.141047961296,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,460,,0.0269988519295,0.0269988519295,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,460,,0.149103063108,0.149103063108,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,470,,0.02718144144,0.0269988519295,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,470,,0.166456424926,0.166456424926,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,480,,0.0244187240631,0.0244187240631,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,480,,0.180619697303,0.180619697303,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,490,,0.0237308677759,0.0244187240631,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,490,,0.183475495623,0.183475495623,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,500,,0.0214566404503,0.0244187240631,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,500,,0.192857150402,0.192857150402,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,510,,0.0252298497489,0.0252298497489,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,510,,0.195650520552,0.193110190475,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,520,,0.0299087944443,0.0299087944443,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,520,,0.193110190475,0.193498726942,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,530,,0.0344343078455,0.0309324744873,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,530,,0.193498726942,0.195650520552,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,540,,0.0309324744873,0.0309324744873,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,540,,0.200661458612,0.200661458612,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,550,,0.0310873899841,0.0309324744873,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,550,,0.20246362737,0.20246362737,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,560,,0.0244781156817,0.0244781156817,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,560,,0.209407284694,0.205783773186,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,570,,0.0242233639232,0.0242233639232,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,570,,0.210805090043,0.207678350988,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,580,,0.0179464208924,0.0188596551727,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,580,,0.205783773186,0.207871496583,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,590,,0.0155468688838,0.0188596551727,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,590,,0.207678350988,0.207871496583,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,600,,0.0188596551727,0.0188596551727,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,600,,0.207871496583,0.207871496583,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,610,,0.025447471383,0.025447471383,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,610,,0.209057673453,0.207871496583,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,620,,0.0261347477881,0.0260982222335,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,620,,0.210086460461,0.207871496583,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,630,,0.0304283289573,0.0261347477881,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,630,,0.203507852875,0.207191726001,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,640,,0.0260982222335,0.0286638451172,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,640,,0.205255008772,0.205645243587,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,650,,0.0286638451172,0.0304283289573,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,650,,0.207191726001,0.205645243587,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,660,,0.0313743286841,0.0313743286841,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,660,,0.205645243587,0.205645243587,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,670,,0.0361067496453,0.0313743286841,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,670,,0.208787862499,0.205645243587,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,680,,0.0328921175801,0.0313743286841,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,680,,0.203833279354,0.203833279354,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,690,,0.0239394344313,0.0239394344313,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,690,,0.193992523344,0.199735882682,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,700,,0.0206068801529,0.0206068801529,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,700,,0.193265779158,0.199735882682,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,710,,0.0184467320711,0.0206068801529,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,710,,0.199735882682,0.199735882682,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,720,,0.0205669832495,0.0206068801529,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,720,,0.205641848847,0.203869825067,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,730,,0.0243916849293,0.0243916849293,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,730,,0.203869825067,0.205641848847,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,740,,0.0275329189046,0.0243916849293,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,740,,0.210309981348,0.205641848847,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,750,,0.0245950309049,0.0243916849293,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,750,,0.206188905143,0.205392566623,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,760,,0.01923784703,0.0235117590359,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,760,,0.204775769787,0.205392566623,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,770,,0.0235117590359,0.0216776275838,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,770,,0.205392566623,0.204775769787,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,780,,0.0216776275838,0.0197842813129,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,780,,0.20056394803,0.20056394803,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,790,,0.018753489905,0.0216776275838,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,790,,0.199119085846,0.20056394803,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,800,,0.0197842813129,0.0212082958091,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,800,,0.192982990521,0.20056394803,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,810,,0.0237460350489,0.0212082958091,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,810,,0.209650540925,0.20196046457,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,820,,0.0212082958091,0.0216313482457,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,820,,0.206907315554,0.206907315554,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,830,,0.0216313482457,0.0237460350489,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,830,,0.20196046457,0.206907315554,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,840,,0.024767642293,0.024767642293,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,840,,0.207988951851,0.204362833663,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,850,,0.0274037875743,0.0263034068435,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,850,,0.204362833663,0.20196046457,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,860,,0.0263034068435,0.0274037875743,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,860,,0.196286138368,0.196286138368,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,870,,0.0314463992496,0.0314463992496,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,870,,0.184848738569,0.184848738569,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,880,,0.0337491726608,0.0337491726608,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,880,,0.184299001818,0.184299001818,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,890,,0.0358225197403,0.0337491726608,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,890,,0.18149931363,0.181868460467,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,900,,0.0356736244748,0.0346775952974,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,900,,0.181862248978,0.181868460467,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,910,,0.033717124745,0.0346775952974,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,910,,0.181868460467,0.181868460467,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,920,,0.0346775952974,0.0346775952974,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,920,,0.189181420894,0.189181420894,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,930,,0.0332177921134,0.0346775952974,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,930,,0.194204408399,0.194204408399,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,940,,0.037135613799,0.0346775952974,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,940,,0.201053344183,0.196219239006,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,950,,0.0376136996683,0.0346200409792,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,950,,0.196732453767,0.196732453767,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,960,,0.0346200409792,0.0346200409792,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,960,,0.196219239006,0.196732453767,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,970,,0.0314400257298,0.0314400257298,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,970,,0.197112883087,0.196219239006,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,980,,0.0268634050366,0.0268634050366,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,980,,0.193647125108,0.193647125108,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,990,,0.0220597213854,0.0220597213854,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,990,,0.184433037529,0.191549731936,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,1000,,0.0197833708209,0.0197833708209,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,1000,,0.189588234751,0.191549731936,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,1010,,0.0184468037055,0.0197833708209,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,1010,,0.191549731936,0.191549731936,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,1020,,0.0197493100658,0.0197833708209,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,1020,,0.194524407904,0.194524407904,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,1030,,0.0234281768664,0.0197493100658,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,1030,,0.205162183666,0.205162183666,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,1040,,0.0210494044851,0.0197493100658,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,1040,,0.211989123473,0.20903377329,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,1050,,0.0145955022197,0.0185244659444,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,1050,,0.211813445227,0.20903377329,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,1060,,0.0125532618347,0.0185244659444,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,1060,,0.20903377329,0.20903377329,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,1070,,0.0185244659444,0.0185244659444,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,1070,,0.208443820681,0.208443820681,10272.7,fraction
asymmetric_alltoall_background_256mib_p16,16,utilization_cv,ops,13,1080,,0.0198506071083,0.0198506071083,10272.7,cv
asymmetric_alltoall_background_256mib_p16,16,mean_queue_fraction,ops,13,1080,,0.199316492493,0.199316492493,10272.7,fraction
