scenario,parallel,panel,scheme,seed,time_us,spine_id,value_raw,value_display,window_end_us,unit
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,200,,0.0534429967543,0.0534429967543,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,200,,0.154141655719,0.154141655719,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,210,,0.0579837457957,0.0579837457957,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,210,,0.158881350753,0.158881350753,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,220,,0.0630649776304,0.0579837457957,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,220,,0.159421262651,0.158881350753,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,230,,0.0607342628166,0.0579837457957,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,230,,0.161976011474,0.158881350753,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,240,,0.0530145362225,0.0530145362225,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,240,,0.149506563243,0.149506563243,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,250,,0.047798844631,0.047798844631,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,250,,0.137660266046,0.142284051823,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,260,,0.0410829096424,0.0410829096424,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,260,,0.137892880194,0.137892880194,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,270,,0.0312558795749,0.0364233162244,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,270,,0.142284051823,0.137660266046,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,280,,0.0364233162244,0.0312558795749,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,280,,0.135351961473,0.135351961473,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,290,,0.0293411711123,0.0293411711123,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,290,,0.129341236676,0.129341236676,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,300,,0.0235441703386,0.0235441703386,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,300,,0.112647228867,0.113214427968,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,310,,0.0197657841485,0.0235441703386,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,310,,0.103212666486,0.113214427968,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,320,,0.0226325373622,0.0235441703386,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,320,,0.113214427968,0.113214427968,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,330,,0.0300398461734,0.0300398461734,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,330,,0.122381175011,0.113214427968,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,340,,0.0414926324234,0.0414926324234,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,340,,0.116574743557,0.113214427968,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,350,,0.0488991700923,0.0431180118028,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,350,,0.102594905086,0.102594905086,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,360,,0.0491817477217,0.0431180118028,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,360,,0.0936924325462,0.0987136319489,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,370,,0.0431180118028,0.0431180118028,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,370,,0.0958520767164,0.0987136319489,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,380,,0.0402531711173,0.0431180118028,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,380,,0.0987136319489,0.0987136319489,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,390,,0.0417929070443,0.0431180118028,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,390,,0.107400139553,0.107400139553,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,400,,0.0513572481254,0.0513572481254,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,400,,0.122046233626,0.107400139553,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,410,,0.0592494357193,0.0592494357193,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,410,,0.119106694049,0.109733032362,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,420,,0.0662767522098,0.0655308797977,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,420,,0.102794288137,0.109733032362,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,430,,0.070810405718,0.0655308797977,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,430,,0.109733032362,0.109733032362,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,440,,0.0655308797977,0.0655308797977,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,440,,0.109367473761,0.109733032362,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,450,,0.0598730392106,0.0598730392106,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,450,,0.112467929262,0.109733032362,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,460,,0.0509536993853,0.0523115923694,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,460,,0.113565329111,0.109367473761,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,470,,0.0523115923694,0.0509536993853,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,470,,0.101512074424,0.101512074424,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,480,,0.0453960400821,0.0453960400821,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,480,,0.0934903403585,0.0934903403585,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,490,,0.0386890846457,0.0386890846457,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,490,,0.0856937296591,0.0934903403585,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,500,,0.0326764137228,0.0326764137228,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,500,,0.0918633499961,0.0934903403585,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,510,,0.0309153826261,0.0309153826261,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,510,,0.0989283592277,0.0989283592277,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,520,,0.0280846348962,0.0309153826261,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,520,,0.102187961541,0.102187961541,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,530,,0.0240000053366,0.0295681667031,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,530,,0.106679245365,0.102187961541,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,540,,0.0321991318334,0.0280846348962,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,540,,0.106500881371,0.102187961541,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,550,,0.0295681667031,0.0240000053366,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,550,,0.095753837761,0.0985971740832,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,560,,0.0213794128016,0.0213794128016,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,560,,0.0973977827713,0.0985971740832,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,570,,0.0148955505685,0.0173146359926,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,570,,0.0985971740832,0.0973977827713,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,580,,0.0147625145031,0.0173146359926,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,580,,0.101438691619,0.0973977827713,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,590,,0.0173146359926,0.0173146359926,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,590,,0.0944160276756,0.0985971740832,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,600,,0.0219841632703,0.0187015461921,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,600,,0.0934043238512,0.099154471679,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,610,,0.0187015461921,0.0219841632703,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,610,,0.099154471679,0.099154471679,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,620,,0.0350433041361,0.0350433041361,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,620,,0.107945249503,0.107945249503,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,630,,0.0477757893079,0.0477757893079,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,630,,0.121280318859,0.121280318859,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,640,,0.0534156885776,0.0477757893079,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,640,,0.136089945948,0.136089945948,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,650,,0.0487894387293,0.0477757893079,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,650,,0.141656068314,0.136089945948,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,660,,0.043863145933,0.043863145933,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,660,,0.13894095791,0.136089945948,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,670,,0.0412705771645,0.0412705771645,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,670,,0.117758135847,0.117758135847,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,680,,0.0373034327764,0.0373034327764,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,680,,0.110334810507,0.110334810507,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,690,,0.0345205679062,0.0345205679062,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,690,,0.106038956147,0.108786977041,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,700,,0.0327821752637,0.0334068783918,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,700,,0.102327040589,0.108786977041,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,710,,0.0334068783918,0.0327821752637,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,710,,0.108786977041,0.106038956147,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,720,,0.0252918652493,0.0327821752637,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,720,,0.111256080832,0.103687802955,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,730,,0.0291680737712,0.0334068783918,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,730,,0.103687802955,0.104478777339,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,740,,0.0354384032637,0.0330185449748,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,740,,0.0985833354963,0.103687802955,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,750,,0.0384108125162,0.0330185449748,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,750,,0.104478777339,0.101568874009,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,760,,0.0330185449748,0.033487967662,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,760,,0.0972197168293,0.0985833354963,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,770,,0.0327846687361,0.033487967662,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,770,,0.101568874009,0.0972197168293,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,780,,0.033487967662,0.033487967662,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,780,,0.0967752976395,0.0972197168293,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,790,,0.0374293915705,0.0343659594068,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,790,,0.0930095972226,0.100055287835,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,800,,0.0381697486855,0.036798857926,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,800,,0.100055287835,0.100055287835,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,810,,0.0343659594068,0.0374293915705,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,810,,0.104121263009,0.104121263009,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,820,,0.036798857926,0.0381697486855,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,820,,0.110131257456,0.110131257456,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,830,,0.0422040954972,0.0422040954972,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,830,,0.113911155099,0.113911155099,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,840,,0.0474300289378,0.0474300289378,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,840,,0.121317054827,0.113911155099,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,850,,0.0487498629435,0.0474300289378,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,850,,0.125120525453,0.113911155099,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,860,,0.0491459077603,0.0474300289378,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,860,,0.111569742208,0.11474095557,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,870,,0.0463564534751,0.0463564534751,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,870,,0.109883347603,0.111569742208,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,880,,0.0373409054981,0.0373409054981,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,880,,0.11474095557,0.111334744727,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,890,,0.0369319635956,0.0373409054981,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,890,,0.111334744727,0.111334744727,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,900,,0.0365524928879,0.0373409054981,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,900,,0.111015598639,0.111334744727,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,910,,0.0475413485724,0.0433443554142,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,910,,0.113407566018,0.111015598639,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,920,,0.0455486697506,0.0433443554142,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,920,,0.105291636252,0.105291636252,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,930,,0.0433443554142,0.0433443554142,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,930,,0.101852437314,0.101852437314,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,940,,0.0383995214649,0.0383995214649,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,940,,0.100336418012,0.100718765539,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,950,,0.0331629480571,0.034304498957,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,950,,0.100718765539,0.100336418012,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,960,,0.034304498957,0.0334547106307,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,960,,0.0955027623451,0.0955027623451,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,970,,0.0334547106307,0.0331629480571,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,970,,0.0914853989762,0.0914853989762,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,980,,0.0321293169016,0.0321293169016,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,980,,0.0895701750402,0.0895701750402,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,990,,0.0257188705539,0.0257188705539,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,990,,0.0891507233177,0.0895701750402,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,1000,,0.0196572698642,0.0257188705539,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,1000,,0.0894245927535,0.0895701750402,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,1010,,0.0248461604114,0.0257188705539,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,1010,,0.0955778191486,0.0955778191486,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,1020,,0.0296031671848,0.0296031671848,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,1020,,0.108865297251,0.108865297251,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,1030,,0.0337310922939,0.0337310922939,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,1030,,0.114201531478,0.108865297251,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,1040,,0.0407231979462,0.0407231979462,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,1040,,0.118881831475,0.108865297251,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,1050,,0.0425858027423,0.0425858027423,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,1050,,0.101395230346,0.101395230346,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,1060,,0.0492375592126,0.0492375592126,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,1060,,0.0948334017947,0.0948334017947,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,1070,,0.050365960109,0.050365960109,12931.6,cv
asymmetric_alltoall_background_256mib_p4,4,mean_queue_fraction,ops,13,1070,,0.0917362471562,0.0948334017947,12931.6,fraction
asymmetric_alltoall_background_256mib_p4,4,utilization_cv,ops,13,1080,,0.0536959829848,0.050365960109,12931.6,cv
