scenario,family,kind,scheme,primary_metric,primary_geomean_us,primary_min_us,primary_max_us,seed_values_us,main_max_geomean_us,ecmp_background_max_geomean_us,raw_cells,speedup_vs_ecmp
asymmetric_alltoall_background_64mib_p8,asymmetric_alltoall_background,all_to_all,reps,all_to_all_cct_us,2095.146642568481,2049.97,2184.97,13:2184.970000;29:2049.970000;47:2053.290000,2095.146642568481,0.0,3,0.0
asymmetric_alltoall_background_64mib_p8,asymmetric_alltoall_background,all_to_all,sglb,all_to_all_cct_us,2000.0080507789658,1947.11,2035.17,13:1947.110000;29:2035.170000;47:2018.850000,2000.0080507789658,0.0,3,0.0
asymmetric_p2p_permutation_16mib,asymmetric_p2p,point_to_point,mrc,p99_fct_us,517.6373340219639,512.4702000000001,523.69047,13:512.470200;29:523.690470;47:516.813070,520.664925448456,0.0,3,0.0
asymmetric_p2p_permutation_16mib,asymmetric_p2p,point_to_point,n-mrc,p99_fct_us,401.8538918943163,383.48285,441.08277000000004,13:441.082770;29:383.482850;47:383.652910,405.64505421168474,0.0,3,0.0
asymmetric_p2p_permutation_16mib,asymmetric_p2p,point_to_point,ops,p99_fct_us,907.1935474528273,777.4618000000002,1042.7361,13:920.971920;29:777.461800;47:1042.736100,987.982427428062,0.0,3,0.0
asymmetric_p2p_permutation_16mib,asymmetric_p2p,point_to_point,reps,p99_fct_us,469.11863833410814,455.07594,479.30755999999997,13:455.075940;29:479.307560;47:473.314610,470.03441092083824,0.0,3,0.0
asymmetric_p2p_permutation_16mib,asymmetric_p2p,point_to_point,sglb,p99_fct_us,410.6459288452389,407.94988,412.84206,13:407.949880;29:412.842060;47:411.160910,413.8946730006763,0.0,3,0.0
asymmetric_p2p_permutation_4mib,asymmetric_p2p,point_to_point,mrc,p99_fct_us,125.891613116596,124.51118,126.76318,13:124.511180;29:126.763180;47:126.412180,126.10310864381289,0.0,3,0.0
asymmetric_p2p_permutation_4mib,asymmetric_p2p,point_to_point,n-mrc,p99_fct_us,103.86287334312016,103.35318,104.18018,13:104.180180;29:103.353180;47:104.057180,104.07770071899435,0.0,3,0.0
asymmetric_p2p_permutation_4mib,asymmetric_p2p,point_to_point,ops,p99_fct_us,234.04454806588885,202.44800000000006,260.83157,13:242.785050;29:202.448000;47:260.831570,253.49153647698535,0.0,3,0.0
asymmetric_p2p_permutation_4mib,asymmetric_p2p,point_to_point,reps,p99_fct_us,127.54523573594341,126.19811,128.47682,13:126.198110;29:128.476820;47:127.972040,130.79859740646887,0.0,3,0.0
asymmetric_p2p_permutation_4mib,asymmetric_p2p,point_to_point,sglb,p99_fct_us,109.71029648978053,109.41918,110.05790999999999,13:109.419180;29:110.057910;47:109.654750,109.94988187947199,0.0,3,0.0
asymmetric_p2p_permutation_8mib,asymmetric_p2p,point_to_point,mrc,p99_fct_us,250.65292668730206,249.62617999999998,251.93318000000002,13:249.626180;29:251.933180;47:250.404910,251.37350786484959,0.0,3,0.0
asymmetric_p2p_permutation_8mib,asymmetric_p2p,point_to_point,n-mrc,p99_fct_us,195.68944501790006,195.58118000000002,195.74429,13:195.744290;29:195.581180;47:195.742910,196.0095593527327,0.0,3,0.0
asymmetric_p2p_permutation_8mib,asymmetric_p2p,point_to_point,ops,p99_fct_us,458.64198353291175,389.7828600000001,507.99129999999997,13:487.239410;29:389.782860;47:507.991300,505.9943914520907,0.0,3,0.0
asymmetric_p2p_permutation_8mib,asymmetric_p2p,point_to_point,reps,p99_fct_us,243.00513204091473,237.50141000000002,247.97496,13:237.501410;29:247.974960;47:243.653310,246.52529964841563,0.0,3,0.0
asymmetric_p2p_permutation_8mib,asymmetric_p2p,point_to_point,sglb,p99_fct_us,207.52842632848981,206.76441,208.08517999999998,13:206.764410;29:208.085180;47:207.737950,208.44401897761634,0.0,3,0.0
asymmetric_p2p_tornado_16mib,asymmetric_p2p,point_to_point,mrc,p99_fct_us,519.6002280631321,513.77749,524.82218,13:520.260370;29:524.822180;47:513.777490,526.3389481509076,0.0,3,0.0
asymmetric_p2p_tornado_16mib,asymmetric_p2p,point_to_point,n-mrc,p99_fct_us,382.85547708507266,382.51611,383.37715000000003,13:382.516110;29:382.673720;47:383.377150,383.91883626673996,0.0,3,0.0
asymmetric_p2p_tornado_16mib,asymmetric_p2p,point_to_point,ops,p99_fct_us,936.0276888479033,805.7043900000002,1062.9085,13:957.622800;29:805.704390;47:1062.908500,1002.0554396817794,0.0,3,0.0
asymmetric_p2p_tornado_16mib,asymmetric_p2p,point_to_point,reps,p99_fct_us,452.66565758461627,445.98899000000006,460.04883000000007,13:445.988990;29:452.068840;47:460.048830,458.7596832884917,0.0,3,0.0
